"RANDOM STATE"
"0 0 -1727483681 427 0.0 false 348858372 -1956361246 -860290260 1077927180 232157375 1368524264 -1887923884 -535865278 -1317807646 -859268777 225958706 1095753771 1024234864 -1774742778 1668438456 -706758853 606561996 1735912282 1174964227 819222590 875398685 1117638630 1374522536 -1158148627 606557822 462500976 1560229160 1814116252 -2099125610 -411452565 155457234 1373250543 -157062297 2035455658 -721625949 2145259828 -2061685199 -1450172502 -632494544 1836413206 1470661422 960450569 1856581943 2083318061 -627415094 1434899379 1263047380 -899191088 -252094641 461484000 962678151 -1824447162 -1272299689 -1812047338 166674299 695395716 64563695 -366670356 -449305713 -1501980406 -1938910627 1475087866 1580527160 -234580742 1885534689 572595398 422966522 1720694643 -1529073698 1705249890 1434259407 -1461512220 -676364869 40245426 1029167141 1271806647 -521678597 1219224441 986896443 1086372888 -958066304 -1007653718 -1496092622 29088322 -1173160238 -1965334070 -1605717636 -161593780 479365225 -383940107 -1280296144 2070931876 -418764086 1142728041 1641349212 -393426797 1563111412 890457888 -1230011786 886083061 -990875106 76832814 1901265660 2007008652 1765111365 -1270480887 -67557567 279614158 -1000480384 -1061822264 -2145599458 1085902241 39299159 -1555680617 -1297793963 -167992286 -23358678 -2027462292 -1517465249 1040246825 -2082047243 -863611967 1874748888 172991052 -469432933 -1962643125 -1902507870 -1218619944 476876484 558221064 1587640263 1926205709 577259169 -2100691438 912788132 1478508104 -1875093326 1780321922 221885014 1985470290 -1129156060 1467804325 802973612 687933922 -1352111610 1271850624 663946847 -1671570352 -2128761018 722177465 1910012084 699827667 -1628501793 1415693706 -911716038 -287188644 322613693 -1417040642 -1922313063 380763806 -630324208 720279943 678764795 -51537260 1138857180 913689564 -1763901164 -157446945 1940790428 -87076983 -1335437980 -760421460 -2130904865 -1366220769 -1363651293 -1061850409 1812567275 -1107289452 -1025632086 927246305 1175533807 1913441237 1510717101 -1621854966 1885155550 444545075 15164126 -1696331029 617453121 -1407356107 934811821 -909810715 -459604082 -163275757 42852296 876428921 2064976519 1394399970 1254785395 -1691388972 1068781316 586596217 -2128997497 -565835777 -687140876 138724023 1845259591 907753794 -2113379991 1872519005 1846641748 -1863433902 -1058525514 -45988907 228894068 -598585329 96157622 -1221915277 -1654994233 936932609 -1599541340 1618864505 -722525961 767422776 -1046724820 307594551 1867961578 1695116880 1947454833 1429653897 1058372294 -781790190 -208317432 -1667413172 1184152482 203479948 -1564784520 -535432866 -2026119080 -1814372462 -1397333464 -2126503654 -1332180158 1789977231 691167764 1566999607 -1330113167 -633177086 1007164163 -698734152 548320001 -968401476 -614487898 10481976 39241570 -1686050234 -89547975 1504307790 104946070 -1664017084 1591438963 172873671 -1616767721 -1654555622 -334887626 -435803251 1934879966 -1697038651 655252261 1691472819 -572416321 -1934884672 -1542274876 -2043721908 -1659497885 -173378881 -8813436 -1379676869 -1135307518 -1870803630 -69906877 2123541612 450641410 -728190034 -2086012024 -1239963167 -1862720295 -1213413009 850014809 2047565977 -303177594 607825430 869837376 2014732729 1180836282 -828902458 1839221790 1535549107 1443603087 440972522 -1190736745 755199347 829187728 2016790799 -14742991 810537008 -875354458 533355270 -1206220192 -543775217 2117827287 -1693649556 1634121860 423138323 806146715 -1402590804 -117686893 615875989 1210577582 -1872829560 -1826809598 -340687954 398101485 1708010175 -172132791 1672168778 -2000046139 378772501 125249056 1934263524 1792218009 403120281 2128759751 -727553441 -1334937132 925714080 846120510 -1487716089 1620686380 -275441404 -1367762897 -851581142 1800148041 1068928413 183940070 1491964162 -160552135 -1067471427 -439594754 -1680376865 -218953446 1163977617 -1113022246 1147852969 -1819189 1366738692 -2054525641 -2069595544 -436976364 -2035886007 -392542237 2024282559 -2100926719 1807644768 718394780 -259961246 -1329388469 -2042024974 2056996814 1014857959 -638893004 -297579420 -981745690 -1704082690 -1077553599 280306933 673645747 -569104253 -577401935 264443010 -750770388 1967957163 -1299601072 96214047 -1636908060 -116459745 908219181 845125981 501654568 38498312 -2056187367 -820524304 1517714084 1499959857 1096463327 -1008242220 1731478783 -1678630038 -1921641742 19959647 -512972161 1504666965 1267470761 -759120314 -1693941339 -366657884 1246596956 943056939 2132392046 -303609948 589051891 -60891331 -1886377268 1654670074 334737492 269021978 -569222223 -516128847 -180153045 -1589696369 1075824177 -1294173006 -430138943 -601160171 813775467 -786487245 -371048445 2091065006 -275179357 -497510509 1532758027 1331198653 -1248178602 -621517173 1156941841 -790096185 1283542194 1676702354 -634429672 -502673279 -686549550 -635608161 -609492061 59650132 -1727517265 -1882920517 -904414645 -1957942976 -1473369682 279951810 -1472543953 9633752 -1779575426 -761404247 552014192 1051971634 1452355062 -1202955004 -377927850 -1399112854 185857999 988690365 -1159404653 -1446667846 1563173159 -1467093785 1058309899 272460912 989747493 1149155689 1767106932 -294455271 -1172912343 686223984 1027114961 -1966075637 1323217096 -518549875 -1029383150 -371131672 1848964927 371396208 183315803 -514057515 333582590 -41858532 -1887963945 485215258 -607001363 132690626 -1044441318 53619018 -231294129 -998617991 -1375090977 -202323417 1042251761 1971097004 -81748992 1814650892 -1462148027 1983520774 1291417886 -742020558 -1190472474 -1103640207 -90343177 -346195461 -506372137 -325972861 64727679 1151379502 1411342998 1619004306 1814762553 -657114798 -1466291124 -820179300 -144533852 1869269413 570789171 426855446 1486619734 -834370570 32241671 -993295650 -1964889834 -1336714567 1871381175 -1347073109 -1417801316 1793790081 -243919926 2143750527 876559932 -149388994 -1831070479 -1279441242 1889214073 461231186 -234264720 1713066467 -1281124819 2032773697 536890936 1990419589 -1661006762 -1996922342 1943163386 559510271 738739116 -1488335612 -753840818 -1141930376 1608013604 -69575186 774031782 377573407 1850783267 -106503762 355849907 -254323120 -303811221 1254736081 -581361727 1618804738 -1263178007 395762560 1571458532 -52853671 1501726028 383517607 -481922033 -386040945 -279246833 -1733294206 -1571994330 -1186363638 848491534 -2035196897 -922545553 713507042 221850595 -762070859 -374843190 111053043 -2031407974 2131111847 198301019 -584830006 27149301 -534035011 -631715981 95561689 -1988398682 -1642706213 625447465 1952475435 -878278600 -1138856514 1565963857 -1661333667 1864488189 1276720137 453360688 -980701725 -700674406 1920817822 1219198221 -687286578 -159368543 -1759503406 -1596024899 -63518153 -2089085061 -86787154 1627794291 109943519 -432644854 1434846352 635362874 357534034 -26693194 1834078461"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","gini-index-reserve","lorenz-points"
"0","49","0","49","0","nobody","10","""NEITHER""","75","0","[10 20 30 40 50 60 70 80 90 100]"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","user-id","sugar","metabolism","vision","vision-points","next-task","state","my-timer","has-moved?"
"0","5","47","40","14","""default""","""Local 0""","5","{breed students}","false","1","1","""up""","""Local 0""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"1","5","254","0","11","""default""","""Local 1""","5","{breed students}","false","1","1","""up""","""Local 1""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"2","5","337","42","42","""default""","""Local 2""","5","{breed students}","false","1","1","""up""","""Local 2""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"3","5","291","44","10","""default""","""Local 3""","5","{breed students}","false","1","1","""up""","""Local 3""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"4","5","158","33","30","""default""","""Local 4""","5","{breed students}","false","1","1","""up""","""Local 4""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"5","5","225","31","30","""default""","""Local 5""","5","{breed students}","false","1","1","""up""","""Local 5""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"6","5","220","44","35","""default""","""Local 6""","5","{breed students}","false","1","1","""up""","""Local 6""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"7","5","94","22","26","""default""","""Local 7""","5","{breed students}","false","1","1","""up""","""Local 7""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"8","5","318","42","36","""default""","""Local 8""","5","{breed students}","false","1","1","""up""","""Local 8""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"
"9","5","59","18","14","""default""","""Local 9""","5","{breed students}","false","1","1","""up""","""Local 9""","25","1","3","nobody","(anonymous command: [ -> chill ])","""chilling""","0","false"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","psugar","max-psugar","true-color"
"21","46","47.9","""""","9.9","2","2","47.9"
"22","46","47.9","""""","9.9","2","2","47.9"
"23","46","47.9","""""","9.9","2","2","47.9"
"24","46","47.9","""""","9.9","2","2","47.9"
"25","46","47.9","""""","9.9","2","2","47.9"
"26","46","47.9","""""","9.9","2","2","47.9"
"27","46","47.9","""""","9.9","2","2","47.9"
"28","46","47.9","""""","9.9","2","2","47.9"
"29","46","47.9","""""","9.9","2","2","47.9"
"30","46","47.9","""""","9.9","2","2","47.9"
"31","46","47.9","""""","9.9","2","2","47.9"
"32","46","47.9","""""","9.9","2","2","47.9"
"33","46","47.9","""""","9.9","2","2","47.9"
"34","46","47.9","""""","9.9","2","2","47.9"
"35","46","47.9","""""","9.9","2","2","47.9"
"36","46","47.9","""""","9.9","2","2","47.9"
"37","46","47.9","""""","9.9","2","2","47.9"
"38","46","47.9","""""","9.9","2","2","47.9"
"39","46","47.9","""""","9.9","2","2","47.9"
"40","46","47.9","""""","9.9","2","2","47.9"
"41","46","47.9","""""","9.9","2","2","47.9"
"42","46","47.9","""""","9.9","2","2","47.9"
"43","46","47.9","""""","9.9","2","2","47.9"
"44","46","47.9","""""","9.9","2","2","47.9"
"45","46","47.9","""""","9.9","2","2","47.9"
"46","46","47.9","""""","9.9","2","2","47.9"
"47","46","47.9","""""","9.9","2","2","47.9"
"48","46","47.9","""""","9.9","2","2","47.9"
"49","46","47.9","""""","9.9","2","2","47.9"
"0","45","47.9","""""","9.9","2","2","47.9"
"1","45","47.9","""""","9.9","2","2","47.9"
"2","45","47.9","""""","9.9","2","2","47.9"
"3","45","47.9","""""","9.9","2","2","47.9"
"4","45","47.9","""""","9.9","2","2","47.9"
"5","45","47.9","""""","9.9","2","2","47.9"
"6","45","47.9","""""","9.9","2","2","47.9"
"7","45","47.9","""""","9.9","2","2","47.9"
"8","45","47.9","""""","9.9","2","2","47.9"
"9","45","47.9","""""","9.9","2","2","47.9"
"10","45","47.9","""""","9.9","2","2","47.9"
"11","45","47.9","""""","9.9","2","2","47.9"
"12","45","47.9","""""","9.9","2","2","47.9"
"13","45","47.9","""""","9.9","2","2","47.9"
"14","45","47.9","""""","9.9","2","2","47.9"
"15","45","47.9","""""","9.9","2","2","47.9"
"16","45","47.9","""""","9.9","2","2","47.9"
"17","45","47.9","""""","9.9","2","2","47.9"
"18","45","47.9","""""","9.9","2","2","47.9"
"19","45","47.9","""""","9.9","2","2","47.9"
"20","45","47.9","""""","9.9","2","2","47.9"
"21","45","47.9","""""","9.9","2","2","47.9"
"22","45","47.9","""""","9.9","2","2","47.9"
"23","45","47.9","""""","9.9","2","2","47.9"
"24","45","47.9","""""","9.9","2","2","47.9"
"25","45","47.9","""""","9.9","2","2","47.9"
"26","45","47.9","""""","9.9","2","2","47.9"
"27","45","47.9","""""","9.9","2","2","47.9"
"28","45","47.9","""""","9.9","2","2","47.9"
"29","45","47.9","""""","9.9","2","2","47.9"
"30","45","47.9","""""","9.9","2","2","47.9"
"31","45","47.9","""""","9.9","2","2","47.9"
"32","45","47.9","""""","9.9","2","2","47.9"
"33","45","47.9","""""","9.9","2","2","47.9"
"34","45","47.9","""""","9.9","2","2","47.9"
"35","45","47.9","""""","9.9","2","2","47.9"
"36","45","47.9","""""","9.9","2","2","47.9"
"37","45","47.9","""""","9.9","2","2","47.9"
"38","45","47.9","""""","9.9","2","2","47.9"
"39","45","47.9","""""","9.9","2","2","47.9"
"40","45","47.9","""""","9.9","2","2","47.9"
"41","45","47.9","""""","9.9","2","2","47.9"
"42","45","47.9","""""","9.9","2","2","47.9"
"43","45","47.9","""""","9.9","2","2","47.9"
"44","45","47.9","""""","9.9","2","2","47.9"
"45","45","47.9","""""","9.9","2","2","47.9"
"46","45","47.9","""""","9.9","2","2","47.9"
"47","45","47.9","""""","9.9","2","2","47.9"
"48","45","47.9","""""","9.9","2","2","47.9"
"49","45","47.9","""""","9.9","2","2","47.9"
"0","44","47.9","""""","9.9","2","2","47.9"
"1","44","47.9","""""","9.9","2","2","47.9"
"2","44","47.9","""""","9.9","2","2","47.9"
"3","44","47.9","""""","9.9","2","2","47.9"
"4","44","47.9","""""","9.9","2","2","47.9"
"5","44","47.9","""""","9.9","2","2","47.9"
"6","44","47.9","""""","9.9","2","2","47.9"
"7","44","47.9","""""","9.9","2","2","47.9"
"8","44","47.9","""""","9.9","2","2","47.9"
"9","44","47.9","""""","9.9","2","2","47.9"
"10","44","47.9","""""","9.9","2","2","47.9"
"11","44","47.9","""""","9.9","2","2","47.9"
"12","44","47.9","""""","9.9","2","2","47.9"
"13","44","47.9","""""","9.9","2","2","47.9"
"14","44","47.9","""""","9.9","2","2","47.9"
"15","44","47.9","""""","9.9","2","2","47.9"
"16","44","47.9","""""","9.9","2","2","47.9"
"17","44","47.9","""""","9.9","2","2","47.9"
"18","44","47.9","""""","9.9","2","2","47.9"
"19","44","47.9","""""","9.9","2","2","47.9"
"20","44","47.9","""""","9.9","2","2","47.9"
"21","44","47.9","""""","9.9","2","2","47.9"
"22","44","47.9","""""","9.9","2","2","47.9"
"23","44","47.9","""""","9.9","2","2","47.9"
"24","44","47.9","""""","9.9","2","2","47.9"
"25","44","47.9","""""","9.9","2","2","47.9"
"26","44","47.9","""""","9.9","2","2","47.9"
"27","44","47.9","""""","9.9","2","2","47.9"
"28","44","47.9","""""","9.9","2","2","47.9"
"29","44","47.9","""""","9.9","2","2","47.9"
"30","44","47.9","""""","9.9","2","2","47.9"
"31","44","47.9","""""","9.9","2","2","47.9"
"32","44","47.9","""""","9.9","2","2","47.9"
"33","44","47.9","""""","9.9","2","2","47.9"
"34","44","47.9","""""","9.9","2","2","47.9"
"35","44","47.9","""""","9.9","2","2","47.9"
"36","44","47.9","""""","9.9","2","2","47.9"
"37","44","47.9","""""","9.9","2","2","47.9"
"38","44","47.9","""""","9.9","2","2","47.9"
"39","44","47.9","""""","9.9","2","2","47.9"
"40","44","47.9","""""","9.9","2","2","47.9"
"41","44","47.9","""""","9.9","2","2","47.9"
"42","44","47.9","""""","9.9","2","2","47.9"
"43","44","47.9","""""","9.9","2","2","47.9"
"44","44","47.9","""""","9.9","2","2","47.9"
"45","44","47.9","""""","9.9","2","2","47.9"
"46","44","47.9","""""","9.9","2","2","47.9"
"47","44","47.9","""""","9.9","2","2","47.9"
"48","44","47.9","""""","9.9","2","2","47.9"
"49","44","47.9","""""","9.9","2","2","47.9"
"0","43","47.9","""""","9.9","2","2","47.9"
"1","43","47.9","""""","9.9","2","2","47.9"
"2","43","47.9","""""","9.9","2","2","47.9"
"3","43","47.9","""""","9.9","2","2","47.9"
"4","43","47.9","""""","9.9","2","2","47.9"
"5","43","47.9","""""","9.9","2","2","47.9"
"6","43","47.9","""""","9.9","2","2","47.9"
"7","43","47.9","""""","9.9","2","2","47.9"
"8","43","47.9","""""","9.9","2","2","47.9"
"9","43","47.9","""""","9.9","2","2","47.9"
"10","43","47.9","""""","9.9","2","2","47.9"
"11","43","47.9","""""","9.9","2","2","47.9"
"12","43","47.9","""""","9.9","2","2","47.9"
"13","43","47.9","""""","9.9","2","2","47.9"
"14","43","47.9","""""","9.9","2","2","47.9"
"15","43","47.9","""""","9.9","2","2","47.9"
"16","43","47.9","""""","9.9","2","2","47.9"
"17","43","47.9","""""","9.9","2","2","47.9"
"18","43","47.9","""""","9.9","2","2","47.9"
"19","43","47.9","""""","9.9","2","2","47.9"
"20","43","47.9","""""","9.9","2","2","47.9"
"21","43","47.9","""""","9.9","2","2","47.9"
"22","43","47.9","""""","9.9","2","2","47.9"
"23","43","47.9","""""","9.9","2","2","47.9"
"24","43","47.9","""""","9.9","2","2","47.9"
"25","43","47.9","""""","9.9","2","2","47.9"
"26","43","47.9","""""","9.9","2","2","47.9"
"27","43","47.9","""""","9.9","2","2","47.9"
"28","43","47.9","""""","9.9","2","2","47.9"
"29","43","47.9","""""","9.9","2","2","47.9"
"30","43","47.9","""""","9.9","2","2","47.9"
"31","43","47.9","""""","9.9","2","2","47.9"
"32","43","47.9","""""","9.9","2","2","47.9"
"33","43","47.9","""""","9.9","2","2","47.9"
"34","43","47.9","""""","9.9","2","2","47.9"
"35","43","47.9","""""","9.9","2","2","47.9"
"36","43","47.9","""""","9.9","2","2","47.9"
"37","43","47.9","""""","9.9","2","2","47.9"
"38","43","47.9","""""","9.9","2","2","47.9"
"39","43","47.9","""""","9.9","2","2","47.9"
"40","43","47.9","""""","9.9","2","2","47.9"
"41","43","47.9","""""","9.9","2","2","47.9"
"42","43","47.9","""""","9.9","2","2","47.9"
"43","43","47.9","""""","9.9","2","2","47.9"
"44","43","47.9","""""","9.9","2","2","47.9"
"45","43","47.9","""""","9.9","2","2","47.9"
"46","43","47.9","""""","9.9","2","2","47.9"
"47","43","47.9","""""","9.9","2","2","47.9"
"48","43","47.9","""""","9.9","2","2","47.9"
"49","43","47.9","""""","9.9","2","2","47.9"
"0","42","47.9","""""","9.9","2","2","47.9"
"1","42","47.9","""""","9.9","2","2","47.9"
"2","42","47.9","""""","9.9","2","2","47.9"
"3","42","47.9","""""","9.9","2","2","47.9"
"4","42","47.9","""""","9.9","2","2","47.9"
"5","42","47.9","""""","9.9","2","2","47.9"
"6","42","47.9","""""","9.9","2","2","47.9"
"7","42","47.9","""""","9.9","2","2","47.9"
"8","42","47.9","""""","9.9","2","2","47.9"
"9","42","47.9","""""","9.9","2","2","47.9"
"10","42","47.9","""""","9.9","2","2","47.9"
"11","42","47.9","""""","9.9","2","2","47.9"
"12","42","47.9","""""","9.9","2","2","47.9"
"13","42","47.9","""""","9.9","2","2","47.9"
"14","42","47.9","""""","9.9","2","2","47.9"
"15","42","47.9","""""","9.9","2","2","47.9"
"16","42","47.9","""""","9.9","2","2","47.9"
"17","42","47.9","""""","9.9","2","2","47.9"
"18","42","47.9","""""","9.9","2","2","47.9"
"19","42","47.9","""""","9.9","2","2","47.9"
"20","42","47.9","""""","9.9","2","2","47.9"
"21","42","47.9","""""","9.9","2","2","47.9"
"22","42","47.9","""""","9.9","2","2","47.9"
"23","42","47.9","""""","9.9","2","2","47.9"
"24","42","47.9","""""","9.9","2","2","47.9"
"25","42","47.9","""""","9.9","2","2","47.9"
"26","42","47.9","""""","9.9","2","2","47.9"
"27","42","47.9","""""","9.9","2","2","47.9"
"28","42","47.9","""""","9.9","2","2","47.9"
"29","42","47.9","""""","9.9","2","2","47.9"
"30","42","47.9","""""","9.9","2","2","47.9"
"31","42","47.9","""""","9.9","2","2","47.9"
"32","42","47.9","""""","9.9","2","2","47.9"
"33","42","47.9","""""","9.9","2","2","47.9"
"34","42","47.9","""""","9.9","2","2","47.9"
"35","42","47.9","""""","9.9","2","2","47.9"
"36","42","47.9","""""","9.9","2","2","47.9"
"37","42","47.9","""""","9.9","2","2","47.9"
"38","42","47.9","""""","9.9","2","2","47.9"
"39","42","47.9","""""","9.9","2","2","47.9"
"40","42","47.9","""""","9.9","2","2","47.9"
"41","42","47.9","""""","9.9","2","2","47.9"
"42","42","47.9","""""","9.9","2","2","47.9"
"43","42","47.9","""""","9.9","2","2","47.9"
"44","42","47.9","""""","9.9","2","2","47.9"
"45","42","47.9","""""","9.9","2","2","47.9"
"46","42","47.9","""""","9.9","2","2","47.9"
"47","42","47.9","""""","9.9","2","2","47.9"
"48","42","47.9","""""","9.9","2","2","47.9"
"49","42","47.9","""""","9.9","2","2","47.9"
"0","41","47.9","""""","9.9","2","2","47.9"
"1","41","47.9","""""","9.9","2","2","47.9"
"2","41","47.9","""""","9.9","2","2","47.9"
"3","41","47.9","""""","9.9","2","2","47.9"
"4","41","47.9","""""","9.9","2","2","47.9"
"5","41","47.9","""""","9.9","2","2","47.9"
"6","41","47.9","""""","9.9","2","2","47.9"
"7","41","47.9","""""","9.9","2","2","47.9"
"8","41","47.9","""""","9.9","2","2","47.9"
"9","41","47.9","""""","9.9","2","2","47.9"
"10","41","47.9","""""","9.9","2","2","47.9"
"11","41","47.9","""""","9.9","2","2","47.9"
"12","41","47.9","""""","9.9","2","2","47.9"
"13","41","47.9","""""","9.9","2","2","47.9"
"14","41","47.9","""""","9.9","2","2","47.9"
"15","41","47.9","""""","9.9","2","2","47.9"
"16","41","47.9","""""","9.9","2","2","47.9"
"17","41","47.9","""""","9.9","2","2","47.9"
"18","41","47.9","""""","9.9","2","2","47.9"
"19","41","47.9","""""","9.9","2","2","47.9"
"20","41","47.9","""""","9.9","2","2","47.9"
"21","41","47.9","""""","9.9","2","2","47.9"
"22","41","47.9","""""","9.9","2","2","47.9"
"23","41","47.9","""""","9.9","2","2","47.9"
"24","41","47.9","""""","9.9","2","2","47.9"
"25","41","47.9","""""","9.9","2","2","47.9"
"26","41","47.9","""""","9.9","2","2","47.9"
"27","41","47.9","""""","9.9","2","2","47.9"
"28","41","47.9","""""","9.9","2","2","47.9"
"29","41","47.9","""""","9.9","2","2","47.9"
"30","41","47.9","""""","9.9","2","2","47.9"
"31","41","47.9","""""","9.9","2","2","47.9"
"32","41","47.9","""""","9.9","2","2","47.9"
"33","41","47.9","""""","9.9","2","2","47.9"
"34","41","47.9","""""","9.9","2","2","47.9"
"35","41","47.9","""""","9.9","2","2","47.9"
"36","41","47.9","""""","9.9","2","2","47.9"
"37","41","47.9","""""","9.9","2","2","47.9"
"38","41","47.9","""""","9.9","2","2","47.9"
"39","41","47.9","""""","9.9","2","2","47.9"
"40","41","47.9","""""","9.9","2","2","47.9"
"41","41","47.9","""""","9.9","2","2","47.9"
"42","41","47.9","""""","9.9","2","2","47.9"
"43","41","47.9","""""","9.9","2","2","47.9"
"44","41","47.9","""""","9.9","2","2","47.9"
"45","41","47.9","""""","9.9","2","2","47.9"
"46","41","47.9","""""","9.9","2","2","47.9"
"47","41","47.9","""""","9.9","2","2","47.9"
"48","41","47.9","""""","9.9","2","2","47.9"
"49","41","47.9","""""","9.9","2","2","47.9"
"0","40","47.9","""""","9.9","2","2","47.9"
"1","40","47.9","""""","9.9","2","2","47.9"
"2","40","47.9","""""","9.9","2","2","47.9"
"3","40","47.9","""""","9.9","2","2","47.9"
"4","40","47.9","""""","9.9","2","2","47.9"
"5","40","47.9","""""","9.9","2","2","47.9"
"6","40","47.9","""""","9.9","2","2","47.9"
"7","40","47.9","""""","9.9","2","2","47.9"
"8","40","47.9","""""","9.9","2","2","47.9"
"9","40","47.9","""""","9.9","2","2","47.9"
"10","40","47.9","""""","9.9","2","2","47.9"
"11","40","47.9","""""","9.9","2","2","47.9"
"12","40","47.9","""""","9.9","2","2","47.9"
"13","40","47.9","""""","9.9","2","2","47.9"
"14","40","47.9","""""","9.9","2","2","47.9"
"15","40","47.9","""""","9.9","2","2","47.9"
"16","40","47.9","""""","9.9","2","2","47.9"
"17","40","47.9","""""","9.9","2","2","47.9"
"18","40","47.9","""""","9.9","2","2","47.9"
"19","40","47.9","""""","9.9","2","2","47.9"
"20","40","47.9","""""","9.9","2","2","47.9"
"21","40","47.9","""""","9.9","2","2","47.9"
"22","40","47.9","""""","9.9","2","2","47.9"
"23","40","47.9","""""","9.9","2","2","47.9"
"24","40","47.9","""""","9.9","2","2","47.9"
"25","40","47.9","""""","9.9","2","2","47.9"
"26","40","47.9","""""","9.9","2","2","47.9"
"27","40","47.9","""""","9.9","2","2","47.9"
"28","40","47.9","""""","9.9","2","2","47.9"
"29","40","47.9","""""","9.9","2","2","47.9"
"30","40","47.9","""""","9.9","2","2","47.9"
"31","40","47.9","""""","9.9","2","2","47.9"
"32","40","47.9","""""","9.9","2","2","47.9"
"33","40","47.9","""""","9.9","2","2","47.9"
"34","40","47.9","""""","9.9","2","2","47.9"
"35","40","47.9","""""","9.9","2","2","47.9"
"36","40","47.9","""""","9.9","2","2","47.9"
"37","40","47.9","""""","9.9","2","2","47.9"
"38","40","47.9","""""","9.9","2","2","47.9"
"39","40","47.9","""""","9.9","2","2","47.9"
"40","40","47.9","""""","9.9","2","2","47.9"
"41","40","47.9","""""","9.9","2","2","47.9"
"42","40","47.9","""""","9.9","2","2","47.9"
"43","40","47.9","""""","9.9","2","2","47.9"
"44","40","47.9","""""","9.9","2","2","47.9"
"45","40","47.9","""""","9.9","2","2","47.9"
"46","40","47.9","""""","9.9","2","2","47.9"
"47","40","47.9","""""","9.9","2","2","47.9"
"48","40","47.9","""""","9.9","2","2","47.9"
"49","40","47.9","""""","9.9","2","2","47.9"
"0","39","47.9","""""","9.9","2","2","47.9"
"1","39","47.9","""""","9.9","2","2","47.9"
"2","39","47.9","""""","9.9","2","2","47.9"
"3","39","47.9","""""","9.9","2","2","47.9"
"4","39","47.9","""""","9.9","2","2","47.9"
"5","39","47.9","""""","9.9","2","2","47.9"
"6","39","47.9","""""","9.9","2","2","47.9"
"7","39","47.9","""""","9.9","2","2","47.9"
"8","39","47.9","""""","9.9","2","2","47.9"
"9","39","47.9","""""","9.9","2","2","47.9"
"10","39","47.9","""""","9.9","2","2","47.9"
"11","39","47.9","""""","9.9","2","2","47.9"
"12","39","47.9","""""","9.9","2","2","47.9"
"13","39","47.9","""""","9.9","2","2","47.9"
"14","39","47.9","""""","9.9","2","2","47.9"
"15","39","47.9","""""","9.9","2","2","47.9"
"16","39","47.9","""""","9.9","2","2","47.9"
"17","39","47.9","""""","9.9","2","2","47.9"
"18","39","47.9","""""","9.9","2","2","47.9"
"19","39","47.9","""""","9.9","2","2","47.9"
"20","39","47.9","""""","9.9","2","2","47.9"
"21","39","47.9","""""","9.9","2","2","47.9"
"22","39","47.9","""""","9.9","2","2","47.9"
"23","39","47.9","""""","9.9","2","2","47.9"
"24","39","47.9","""""","9.9","2","2","47.9"
"25","39","47.9","""""","9.9","2","2","47.9"
"26","39","47.9","""""","9.9","2","2","47.9"
"27","39","47.9","""""","9.9","2","2","47.9"
"28","39","47.9","""""","9.9","2","2","47.9"
"29","39","47.9","""""","9.9","2","2","47.9"
"30","39","47.9","""""","9.9","2","2","47.9"
"31","39","47.9","""""","9.9","2","2","47.9"
"32","39","47.9","""""","9.9","2","2","47.9"
"33","39","47.9","""""","9.9","2","2","47.9"
"34","39","47.9","""""","9.9","2","2","47.9"
"35","39","47.9","""""","9.9","2","2","47.9"
"36","39","47.9","""""","9.9","2","2","47.9"
"37","39","47.9","""""","9.9","2","2","47.9"
"38","39","47.9","""""","9.9","2","2","47.9"
"39","39","47.9","""""","9.9","2","2","47.9"
"40","39","47.9","""""","9.9","2","2","47.9"
"41","39","47.9","""""","9.9","2","2","47.9"
"42","39","47.9","""""","9.9","2","2","47.9"
"43","39","47.9","""""","9.9","2","2","47.9"
"44","39","47.9","""""","9.9","2","2","47.9"
"45","39","47.9","""""","9.9","2","2","47.9"
"46","39","47.9","""""","9.9","2","2","47.9"
"47","39","47.9","""""","9.9","2","2","47.9"
"48","39","47.9","""""","9.9","2","2","47.9"
"49","39","47.9","""""","9.9","2","2","47.9"
"0","38","47.9","""""","9.9","2","2","47.9"
"1","38","47.9","""""","9.9","2","2","47.9"
"2","38","47.9","""""","9.9","2","2","47.9"
"3","38","47.9","""""","9.9","2","2","47.9"
"4","38","47.9","""""","9.9","2","2","47.9"
"5","38","47.9","""""","9.9","2","2","47.9"
"6","38","47.9","""""","9.9","2","2","47.9"
"7","38","47.9","""""","9.9","2","2","47.9"
"8","38","47.9","""""","9.9","2","2","47.9"
